city,summary,date_time,Latitude,Longitude,,
,"Orange lights near Socorro, NM.",11/14/17 21:00,34.434684,-106.131618,,
Albuquerque,"7:08 AM Albuquerque, NM. April 4, 2018.  Large, rust-colored saucer vanishes after geometrical shape surrounds the object.",4/4/18 07:08,35.199592,-106.644831,,
,"Cigar-shaped, about 100' long one dim light in the front and one in the back was black",3/1/18 22:35,34.434684,-106.131618,,
Taos,"Extremely bright single light changed into three lights in a triangle moving from West to East, very high in the sky.",3/13/18 06:30,36.429239,-105.554532,,
Rowe,"On 17 March 2018, I was taking sunset photos on top of Glorieta Mesa on State Hwy 34.  ((NUFORC Note:  Lens flares.  PD))",3/17/18 18:42,35.49171,-105.67529,,
Sandia Park,"A non-metered flashing light of oscillating intensity and varied trajectory, with inconstant speed.",3/21/18 22:50,35.152995,-106.311441,,
Albuquerque,I noticed a strange metal shape hovering south east.  ((anonymous report)),2/17/18 13:45,35.199592,-106.644831,,
Tijeras,Line of red lights very far off on horizon blinking in unison.  It covered the whole horizon.,1/19/18 21:00,35.035534,-106.275342,,
Aztec,Large flaming object falling from the sky.  ((anonymous report)),1/16/18 06:10,36.842198,-107.818288,,
Edgewood,"I have worked in aviation for 20 yrs and it was not a meteor, rocket launch, weather balloon, or aircraft",8/14/18 23:30,35.06144,-106.19141,,
Hobbs,Bright orange orb hovered high in sky then disappeared.,9/9/18 07:50,32.703708,-103.485112,,
Deming,"Four UFOs seen west of Deming, NM!",9/4/18 17:20,32.079682,-107.683073,,
Deming,"One black craft, one large white light, and two smaller orange lights west of Deming, NM.",9/4/18 19:20,32.079682,-107.683073,,
Roswell,"Three lights spotted over west Roswell, New Mexico, flashing in sync.",11/5/18 21:30,33.637061,-104.377926,,
Holloman Afb,It has been 10 years since this has happened... so i am unsure of the exact date...&lt,br&gt, I do remember exactly who was with me and,8/8/08 02:00,32.836613,-106.077384
,"Large, circular, gauzy light moved in unison with our vehicle, changed shape into an oval, moved obliquely and, finally, straight down",9/30/18 21:15,0,0,,
Albuquerque,"What appeared at first to be a shooting star, kept on going straight across the morning sky without a sound or change in brightness.",9/18/18 05:10,35.199592,-106.644831,,
Hobbs,Just seen a slow bright light moving in the southeast N.M. Sky. ((NUFORC Note:  Launch of Falcon 9 rocket.  PD)),10/7/18 20:30,32.703708,-103.485112,,
Albuquerque,((NUFORC Note:  Witness provides no information.  PD)),9/23/18 21:00,35.199592,-106.644831,,
Elephant Butte,Bright light in the stars with a jagged tail,7/17/18 23:27,33.208962,-107.221209,,
Deming,Caught floating guitar shaped light and 3 others appeared move toward earth and disappeared.,9/4/18 18:30,32.079682,-107.683073,,
Deming,"Bright white diamond shaped object, not moving, during daylight, high altitude,other small lights approached it,Deming,New Mexico.",9/4/18 18:50,32.079682,-107.683073,,
Albuquerque,"Round reflective object in the sky over Albuquerque, NM.  ((anonymous report))",8/25/18 14:00,35.199592,-106.644831,,
Albuquerque,"planes don't zig-zag, it was not a plane.",8/27/18 21:00,35.199592,-106.644831,,
Los Lunas,A Silver circular object was observed at a very high  altitude over Los Lunas New Mexico. Until obstructed by clouds.,8/18/18 11:35,34.76577,-106.712287,,
Los Lunas,"A Sliver circular object was observed at a very high alt. over Los Lunas, NM.  ((NUFORC Note:  Possibly a high-altitude balloon.  PD))",8/18/18 11:35,34.76577,-106.712287,,
Albuquerque,Large washer shaped object rotating of Kirtland AFB.,6/20/13 12:00,35.199592,-106.644831,,
Deming,Oblong disk hovering over Deming New Mexico 7/22/18,7/22/18 11:30,32.079682,-107.683073,,
Taos,"A photographer took three photos of a tree, and an anomalous, disc-shaped object shows up in photos.  ((NUFORC Note:  Cicada??  PD))",8/19/18 15:00,36.429239,-105.554532,,
Edgewood,"I have worked in aviation for 20 yrs and it was not a meteor, rocket launch, weather balloon, or aircraft",8/14/18 23:30,35.06144,-106.19141,,
Santa Fe,"Formation of large bright spherical lights over open land near Santa Fe, NM",7/18/18 02:30,35.697473,-105.982146,,
Albuquerque,"I was on the roof when my son looked up and said &quot; what is that &quot;, pointing to a black spot, very high moving very fast west",7/18/18 20:45,35.199592,-106.644831,,
Santa Fe,"Huge bright green lights converge into three smaller bright green lights in Santa Fe, NM.",6/29/18 09:10,35.697473,-105.982146,,
Albuquerque,Large flash of light in the sky.  ((NUFORC Note:  Possible flare from an Iridium satellite?  PD)),6/2/18 23:15,35.199592,-106.644831,,
Albuquerque,"Stationary object hovering beyond the cloud cover, noticed it was faint when clouds moved by.  ((anonymous report))",6/14/18 22:00,35.199592,-106.644831,,
Los Lunas,((NUFORC Note:  Witness provides no meaningful information about the alleged sighting.  PD)),,34.76577,-106.712287,,
Taos,Hovering over the trees next to my house.  3 globes of luminous light as large as basketballs.  Rotated then took off and disappeared,9/1/96 05:35,36.429239,-105.554532,,
Taos,"The Beings and Craft of Taos County.  ((NUFORC Note:  Report pertains to sighting of aliens, and a craft, by two hunters.  PD))",9/1/19 10:00,36.429239,-105.554532,,
Corrales,A very bright point of light move ffrom E to W very quickly.  No trail of gas behind it.  Bright white.  ((anonymous report)),8/24/19 22:00,35.23782,-106.60669,,
Deming,Four glowing lights in the Florida Mountains.,8/15/19 22:00,32.079682,-107.683073,,
Rio Rancho,"Bright light was visible, then disappeared.   ((NUFORC Note:  Possible sighting of the flare from an Iridium satellite?  PD))",9/1/19 04:19,35.268498,-106.783682,,
Taos, hunting area),"An adult male asserts that he and two hunting partners had been witness to two alien creatures, an a craft.",9/1/19 12:00,36.429239,-105.554532,
Rio Rancho,"At about 10:30 p.m. we we're outside in my garage playing pool, and noticed the sound of a military helicopter, which isn't very abnorm",9/10/19 22:30,35.268498,-106.783682,,
Cleveland,Drone with green lights.,8/1/18 19:00,36.007478,-105.382548,,
Moriarty,UFO seen in broad daylight near Golden,2/16/19 14:00,34.94103,-106.055796,,
Albuquerque,"Strange matrix-like lights traveled in front of the local Mountains, base to base, Smell of rotting flesh the closer I got.",2/19/19 00:00,35.199592,-106.644831,,
Albuquerque,Silent fast accelerating object above Albuquerque Sunport.,12/14/18 23:30,35.199592,-106.644831,,
Alamogordo,I was driving near the hospital in Alamogordo New Mexico and noticed about 10 orange to red orb type ufo's. All 6 people in the car saw,1/29/19 19:02,32.870046,-105.948967,,
Ruidoso,Same object seen two consecutive nights.,12/13/18 19:00,33.347226,-105.680284,,
Albuquerque,"Around 1-2pm a jet black Angled object about 2500ft altitude, est. 200ft to 400ft long point to tip to point, drifted along West to Eas",12/14/18 13:30,35.199592,-106.644831,,
Albuquerque,A bunch of orbs and someone glowing.  ((anonymous report)),12/15/18 20:00,35.199592,-106.644831,,
Santa Fe,"Bright, flickering white light seen drifting through the sunless fog in mountains above Santa Fe.",1/6/19 16:40,35.697473,-105.982146,,
Albuquerque,((HOAX??))Me and kid saw huge bubble like orbs around us and was moving and glowing.  ((anonymous report)),12/16/18 18:22,35.199592,-106.644831,,
Bosque,"It looked to be two objects following each other, but it was one air craft the lights.  ((anonymous report))",1/8/19 18:45,34.56006,-106.78919,,
Albuquerque,Observation of huge bubble like orbs things around neighbor's house across the way by the Rio grande.  ((anonymous report)),12/17/18 21:00,35.199592,-106.644831,,
Espanola,"I'm the person reporting about the taos,dulce,& Santa Clara back in NO. Keep seeing it. Was to the E. ((NUFORC Note:  Sirius?  PD))",12/1/18 22:00,35.993867,-106.088977,,
Santa Fe,"Straight-line formation, 20-25 lights going on and off periodically in night sky, accompanied by droning sound, steadily moving west.",12/8/18 20:30,35.697473,-105.982146,,
Santa Fe,15 flashing lights in a vertical formation traveling in northern sky east to west with two fighter jets flying at them.,12/8/18 22:30,35.697473,-105.982146,,
Santa Fe,There was a flashing sequence of blinking lights from W to E.  ((NUFORC Note:  Possible military exercise??  PD)),12/8/18 23:00,35.697473,-105.982146,,
Deming,UFO in Deming NM 11/25/18,11/25/18 17:17,32.079682,-107.683073,,
Albuquerque,"Large blue/green flame/light over Albuquerque, NM.",11/1/18 18:00,35.199592,-106.644831,,
Raton,Saw this bright star floating.  Realized I was way too close.  Thought it might be a helicopter hovering with its search light.,11/14/18 06:00,36.90336,-104.43915,,
Las Cruces,Bright light over Organ Mountain.  ((NUFORC Note:  Possible sighting of Venus??  PD)),11/29/18 04:15,32.290052,-106.753893,,
Roswell,"I was on road 40 miles into Roswell, NM, Driving a  triangle shape no sound a dime light then a briate about 30 yard from my c",11/19/18 17:55,33.637061,-104.377926,,
Santa Clara,"Weird object of lights in Northern New Mexico that move.  ((NUFORC Note:  Possibly the star, Capella??  PD))((anonymous report))",11/21/18 21:15,32.77952,-108.15032,,
,Going to sleep around 1:00 a.m.,07/0?/17 01:00,34.434684,-106.131618,,
Albuquerque,mother ship,4/1/83 13:00,35.199592,-106.644831,,
Alamogordo,Large Triangular Craft Silent and Void of Any Light. Darker Than the Night Sky over NM.,3/15/97 22:00,32.870046,-105.948967,,
Albuquerque,My sister was getting off of work at a local bar. We took the same route home we've taken for years...thrrough our residential area we,10/4/14 03:00,35.199592,-106.644831,,
Belen,"I was at the Belen Airport in the parking lot, I had gotten out of my car and was hoping to catch some take offs and landings, but ther",8/18/18 16:00,34.651051,-106.695247,,
Roswell,UFOs  near Roswell/ Distinct unusual movements,9/19/19 10:30,33.637061,-104.377926,,
Roswell,"DRIVING ON HWY TO ROSWELL, NM WE NOTICED SUPER BRIGHT WHITE LIGHTS. TOLD PARTNER TO PULL OVER AS I HAD NEVER SEEN ANY LIGHT THAT BRIGHT",9/21/19 20:30,33.637061,-104.377926,,
Artesia,ascending lights form triangle,9/24/19 23:00,32.771797,-104.219669,,
Albuquerque,"Me and my buddy witnessed a stange bright light linger above the sadia mountains,it was stationary for a while and we originally dismis",9/28/19 06:15,35.199592,-106.644831,,
Santa Fe,"My husband and I saw an extremely bright light in the shape of a teardrop. It resembled a hot air balloon. After about an hour, it turn",9/29/19 19:30,35.697473,-105.982146,,
Albuquerque,On 10/03 at 6:33am I observed a circular object that was as wide of my house hovering above us when we walked outside. The object hover,10/3/19 06:33,35.199592,-106.644831,,
Albuquerque,"UFO sighting, large moving object hovering with lights",10/3/19 06:33,35.199592,-106.644831,,
Dexter,Lights near Roswell no,10/4/19 21:00,33.238749,-104.397276,,
Santa Fe,MADAR Node  78,10/5/19 04:25,35.697473,-105.982146,,
Santa Fe,Driving kn 1-/5 going north towards santa fe nm.  It was a biggest bright light I  ever seen . It looked stationary.. i took s photo of,10/5/19 11:10,35.697473,-105.982146,,
Albuquerque,"Four white orbs, about 1/4th the size of the moon, bigger than an airplane, were lined up until 2 of them moved on top of the other 2 v",10/5/19 18:35,35.199592,-106.644831,,
Carlsbad,Inverted teardrop with 'Y' shaped shadow changed color/reflectivity with the sunset,10/7/19 16:45,32.416897,-104.46539,,
Carlsbad,Inverted teardrop with 'Y' shaped shadow changed color/reflectivity with the sunset.,10/7/19 16:45,32.416897,-104.46539,,
Albuquerque,"I saw a very, very bright light in the eastern sky above/behind mountain range. It lasted only seconds-it appeared then disappeared.",10/9/19 06:45,35.199592,-106.644831,,
Albuquerque,"Sunport triangle, silent, fast moving object disappearing over mountains.",10/9/19 21:00,35.199592,-106.644831,,
Las Cruces,A large black pencil shaped object sped by the width of the moon  as observed through my telescope at 23:30 hrs on 10/09/19.,10/9/19 23:30,32.290052,-106.753893,,
Albuquerque,My sister and I were driving north on corrs Blvd in Albuquerque NM. We were near the montano Rd exit when we saw three 'brown balls' in,10/15/19 11:20,35.199592,-106.644831,,
Farmington,About 5 lights in a row with different colors that looked as if they were connected by a foggy transparent ribbon  Very low to the grou,10/16/19 12:45,36.740321,-108.178691,,
Truth Or Consequences,This morning I was leaving my house and heading to work when I noticed a bright flashing circular light low in the northern sky. It app,10/17/19 06:25,33.160602,-107.266914,,
Albuquerque,2 light orbs were seen in the sky moving in and out.,10/26/19 19:00,35.199592,-106.644831,,
Albuquerque,"V-shaped formation of multiple white lights over Albuquerque, NM",10/30/19 12:30,35.199592,-106.644831,,
,"8-12 objects seen from plane, above them at over 34,000'  ((NUFORC Note:  ""Starlink"" satellites?  PD))",11/11/19 20:30,0,0,,
Albuquerque,"Object was large and very shiny, remained stationary and showed no signs of lights or windows. Then just seemed to vanish into thin air",12/3/19 08:30,35.199592,-106.644831,,
Roswell,The object was very long cylinder shaped  with many rectangular windows.,7/9/05 14:00,33.637061,-104.377926,,
Santa Fe,MADAR Node  78,11/16/19 08:13,35.697473,-105.982146,,
,Strange lights flashing through windows and skylights.Wake up with red or blue Lazer lights beaming through small holes or cracks.Close,11/17/19 01:00,34.434684,-106.131618,,
Cebolla,,11/21/19,36.465416,-106.578513,,
Albuquerque,"Saw a white egg shaped orb above I-25, in between Santa Fe and Albuquerque.",8/22/19 12:00,35.199592,-106.644831,,
Tierra Amarilla,"Unlit object cast shadow on road, chased by plane seconds later",12/11/19 22:09,36.696968,-106.576636,,
Albuquerque,Light Tan colored object flying past in clear night sky covered 60 miles in 6 seconds no sound,9/21/19 00:01,35.199592,-106.644831,,
Red Hill,"Moving very fast, we saw this bright white object, flying very fast and disappear within 10-12 seconds",9/22/19 13:45,34.218659,-108.872296,,
Rio Rancho,Triangle UFO seen over Rio Rancho Residential Area (NM528),12/16/19 18:43,35.268498,-106.783682,,
Ranchos De Taos,Blue orbs photographed over Rio Pueblo.  ((NUFORC Note:  Lens flares??  PD)),11/28/19 15:00,36.345971,-105.68471,,
Las Cruces,"Round yellow to orange spheres progressively lighted and dimmed out in sequence, in a straight line (from right to left) over the north",9/24/19 20:25,32.290052,-106.753893,,
Hope,Multiple orange orbs aligning in sky then retreat and disappear,9/25/19 08:50,32.802309,-104.718722,,
Mescalero,"There lights in the sky appeared to be jumping each other to the left for a few seconds,then disappeared.",9/25/19 23:04,33.154212,-105.803067,,
Las Cruces,Red light formation.,9/26/19 21:00,32.290052,-106.753893,,
Las Cruces,I was feeding my dogs at night and saw 4 yellow objects lighting up in the sky in sequence. Then they disappeared. I have a video,9/26/19 21:07,32.290052,-106.753893,,
Ranchos De Taos,"Before sunset,in the sky we saw a tear drop shaped shining bright white (kind of resembling a huge hot air balloon),not moving at all.",9/28/19 18:57,36.345971,-105.68471,,
